fairness ID,20 types fairness,fairness,fairness code,trust ID,20 types trust,trust,trust code,emotion ID,20 types emotion,emotion,emotion code
R_3PjFTMbTHwj7mtJ,"3,1",7,13,R_2SesWglDAu4DXQk,"3,1",6,5,R_28HFFGmmSB6QsEZ,"2,4",3.833333333,12
R_3QKnskAoFvl1MWK,"3,1",6,6c,R_1rek8GvZ7bDrSs6,"3,1",6,6,R_3vHuxuyJoA55ZSx,"2,4",1.166666667,9b
R_3Ph1BnlWXjOUbsv,"3,1",6,6c,R_1rek8GvZ7bDrSs6,"3,1",6,7,R_00poshhYgTCnVjb,"2,4",1.0,9c
R_OqwuYl0eV6z95At,"3,1",6,7,R_2xG0IJYTohzqIoV,"3,1",6,1,R_1jIJo6MzF42wAKX,"2,4",3.0,9c
R_31vo3BivmoPcYEG,"3,1",7,4a,R_3m3FL8jvOrk1BZt,"3,1",6,7,R_1LvNN4G8Ay3ulUp,"2,4",2.166666667,9a
R_3MEAq1TS6G6jzcS,"3,1",7,13,R_2PhWxznzg9WhIWr,"3,1",6,4,R_cAp60UQgU25DO2R,"2,4",3.333333333,16b
R_3flwAI4RimkSSAp,"3,1",4,14a,R_2PhWxznzg9WhIWr,"3,1",6,7,R_2a96rh9wP3pnFse,"2,4",2.166666667,51
R_3PBl7HFmCr8KCka,"3,1",7,14b,R_3n3pwK733a0ievc,"3,1",6,6,R_2YsUMqpErCeKMXn,"2,4",2.666666667,8
R_3MbeiiZZmdQ8Hnt,"2,4",1,12b,R_10TrFhq8fpMp3HP,"3,1",6,100a,R_3esoK8m2dw5KrvV,"2,4",3.333333333,9a
R_3saxKcMwcbnmGvw,"2,4",3,9,R_1DwF0arYBJ1XRbi,"3,1",6,6,R_3iEm2Md3Y6w5KCC,"2,4",2.666666667,9b
R_28HFFGmmSB6QsEZ,"2,4",1,9b,R_12LOqT4QbZZPREV,"3,1",6,6,R_eWcZf9eDCeNUYIF,"2,4",4.5,9b
R_3vHuxuyJoA55ZSx,"2,4",1,9b,R_sSAiDS5vtvnHosN,"3,1",6,1,R_1E3ZqlHcLxFMoXe,"2,4",1.8333333330000001,9c
R_00poshhYgTCnVjb,"2,4",1,9a,R_sSAiDS5vtvnHosN,"3,1",6,7,R_1CEFtqyiqqY0JZf,"2,4",2.0,9c
R_1jIJo6MzF42wAKX,"2,4",1,9a,R_3ql23uIeLre07hU,"3,1",6,7,R_3nTAoZ3LS6OYTYN,"2,4",2.166666667,9c
R_1LvNN4G8Ay3ulUp,"2,4",3,15,R_2VCNxiNbFhUKN2B,"3,1",6,7,R_2D6Mx0yTgplwnsw,"2,4",3.5,9c
R_cAp60UQgU25DO2R,"2,4",2,12b,R_3PjFTMbTHwj7mtJ,"3,1",6,7,R_2D6Mx0yTgplwnsw,"2,4",3.5,12
R_2a96rh9wP3pnFse,"2,4",3,9a,R_3QKnskAoFvl1MWK,"3,1",6,6,R_R8OiANQwgNpESWZ,"2,4",1.8333333330000001,9a
R_2YsUMqpErCeKMXn,"2,4",3,9b,R_3Ph1BnlWXjOUbsv,"3,1",6,7,R_NVCxynjxxUNfsLD,"2,4",2.166666667,16a
R_3esoK8m2dw5KrvV,"2,4",2,9a,R_OqwuYl0eV6z95At,"3,1",6,6,R_8GS4aK6lF82EMkp,"2,4",3.166666667,52a
R_3iEm2Md3Y6w5KCC,"2,4",1,9b,R_31vo3BivmoPcYEG,"3,1",7,7,R_2rjTdg9YLm0lDUu,"2,4",3.0,100c
R_eWcZf9eDCeNUYIF,"2,4",5,9a,R_3MEAq1TS6G6jzcS,"3,1",7,6,R_1JRCZmECoJ0kg3G,"2,4",2.833333333,12
R_1E3ZqlHcLxFMoXe,"2,4",3,12,R_3flwAI4RimkSSAp,"3,1",7,7,R_1NCTx5hlsXbZhFR,"2,4",3.0,8
R_1CEFtqyiqqY0JZf,"2,4",2,9a,R_3PBl7HFmCr8KCka,"3,1",7,7,R_33rKLPZQEZ3ybWY,"2,4",3.0,9a
R_3nTAoZ3LS6OYTYN,"2,4",2,8b,R_3MbeiiZZmdQ8Hnt,"2,4",1,9b,R_ai2KXU3fTzmIvJf,"2,4",3.0,9a
R_2D6Mx0yTgplwnsw,"2,4",5,6a,R_3saxKcMwcbnmGvw,"2,4",1,9,R_ai2KXU3fTzmIvJf,"2,4",3.0,12
R_R8OiANQwgNpESWZ,"2,4",2,12b,R_28HFFGmmSB6QsEZ,"2,4",1,9b,R_3kLATYnjmZH44xE,"2,4",4.0,16b
R_NVCxynjxxUNfsLD,"2,4",2,12b,R_3vHuxuyJoA55ZSx,"2,4",1,9b,R_1plljhWQU2jRG3W,"2,4",4.0,needs more info
R_8GS4aK6lF82EMkp,"2,4",3,12b,R_00poshhYgTCnVjb,"2,4",1,9a,R_1o7vKVeQ4m15627,"2,4",5.0,18
R_2rjTdg9YLm0lDUu,"2,4",3,8b,R_1jIJo6MzF42wAKX,"2,4",1,9a,R_s5AhFklTQQnEYhj,"2,4",4.833333333,1
R_1JRCZmECoJ0kg3G,"2,4",4,1,R_1LvNN4G8Ay3ulUp,"2,4",2,9a,R_W8SsmiUz5uOHyNz,"2,4",3.333333333,13
R_1JRCZmECoJ0kg3G,"2,4",4,9,R_cAp60UQgU25DO2R,"2,4",2,9c,R_1qTV8J8LuonBtyK,"2,4",3.833333333,52
R_1NCTx5hlsXbZhFR,"2,4",4,1,R_2a96rh9wP3pnFse,"2,4",2,9a,R_vYzpMeZSke1JnRT,"2,4",2.833333333,9a
R_33rKLPZQEZ3ybWY,"2,4",5,7,R_2YsUMqpErCeKMXn,"2,4",2,9b,R_WkUO16So3lvOONH,"2,4",3.0,9a
R_ai2KXU3fTzmIvJf,"2,4",5,8b,R_3esoK8m2dw5KrvV,"2,4",2,52a,R_WkUO16So3lvOONH,"2,4",3.0,12
R_3kLATYnjmZH44xE,"2,4",4,14a,R_3iEm2Md3Y6w5KCC,"2,4",2,9c,R_3iCPUJcGDpwpfNb,"2,4",3.666666667,9c
R_1plljhWQU2jRG3W,"2,4",5,2,R_eWcZf9eDCeNUYIF,"2,4",2,9a,R_31SJexmfhNxowyf,"2,4",4.333333333,9c
R_1plljhWQU2jRG3W,"2,4",5,9,R_1E3ZqlHcLxFMoXe,"2,4",2,8,R_3j1mP7xVA3kUg5w,"2,4",3.833333333,9c
R_1o7vKVeQ4m15627,"2,4",5,2,R_1CEFtqyiqqY0JZf,"2,4",2,11,R_3j1mP7xVA3kUg5w,"2,4",3.833333333,52b
R_s5AhFklTQQnEYhj,"2,4",6,1,R_3nTAoZ3LS6OYTYN,"2,4",2,100a,R_DbNnW1ymW6yvZ1T,"2,4",3.333333333,17
R_W8SsmiUz5uOHyNz,"2,4",6,4,R_2D6Mx0yTgplwnsw,"2,4",2,6,R_R95nQDk6XOxXzJD,"2,4",4.0,16a
R_W8SsmiUz5uOHyNz,"2,4",6,7,R_2D6Mx0yTgplwnsw,"2,4",2,8,R_sFEv7cP65abj1C1,"2,4",4.0,16a
R_1qTV8J8LuonBtyK,"2,4",5,4,R_R8OiANQwgNpESWZ,"2,4",3,52a,R_3pf2iQOqfbqJxo8,"2,4",4.166666667,52a
R_vYzpMeZSke1JnRT,"2,4",5,6c,R_NVCxynjxxUNfsLD,"2,4",3,9b,R_RX0XKfRiHLfgBH3,"2,4",4.5,9b
R_WkUO16So3lvOONH,"2,4",5,6a,R_8GS4aK6lF82EMkp,"2,4",3,11,R_1gMjsLb0TcnXgAZ,"2,4",5.0,7
R_3iCPUJcGDpwpfNb,"2,4",3,9a,R_8GS4aK6lF82EMkp,"2,4",3,8,R_1gMjsLb0TcnXgAZ,"2,4",5.0,12
R_31SJexmfhNxowyf,"2,4",5,1,R_2rjTdg9YLm0lDUu,"2,4",3,9c,R_1GZf9WuOgN0sHsS,"2,4",5.0,1
R_31SJexmfhNxowyf,"2,4",5,9,R_2rjTdg9YLm0lDUu,"2,4",3,11,R_2aRfMTyUdOVSUzd,"2,4",4.5,100a
R_3j1mP7xVA3kUg5w,"2,4",4,9a,R_1JRCZmECoJ0kg3G,"2,4",3,9a,R_3shJvNgQ5clMSzH,"2,4",4.666666667,100a
R_DbNnW1ymW6yvZ1T,"2,4",5,4,R_1NCTx5hlsXbZhFR,"2,4",3,1,R_3dT9hazhkb02hG1,"2,4",3.0,9a
R_R95nQDk6XOxXzJD,"2,4",5,5,R_33rKLPZQEZ3ybWY,"2,4",3,7,R_2cvkl03826M1GlA,"2,4",3.0,9c
R_sFEv7cP65abj1C1,"2,4",5,2,R_ai2KXU3fTzmIvJf,"2,4",3,8b,R_2tAshmgkmW0Z9mk,"2,4",3.5,9c
R_3pf2iQOqfbqJxo8,"2,4",6,2,R_3kLATYnjmZH44xE,"2,4",4,6,R_1o6lKpxUtQ5unEa,"2,4",4.166666667,needs more info
R_RX0XKfRiHLfgBH3,"2,4",5,15,R_1plljhWQU2jRG3W,"2,4",4,100a,R_3fjUHlOpoggYFgz,"2,4",4.666666667,1
R_1gMjsLb0TcnXgAZ,"2,4",5,2,R_1o7vKVeQ4m15627,"2,4",4,9a,R_3QJoWCaxr0xAEUg,"2,4",5.0,51
R_1GZf9WuOgN0sHsS,"2,4",5,1,R_s5AhFklTQQnEYhj,"2,4",4,6,R_SIgl0SExZDt8AlX,"2,3",2.333333333,52a
R_1GZf9WuOgN0sHsS,"2,4",5,12,R_W8SsmiUz5uOHyNz,"2,4",4,7,R_1QaU1rtF6aZdE0Z,"2,3",1.6666666669999999,9c
R_2aRfMTyUdOVSUzd,"2,4",4,5,R_1qTV8J8LuonBtyK,"2,4",4,9b,R_etUBwaoLC2aP9yF,"2,3",3.833333333,16a
R_2aRfMTyUdOVSUzd,"2,4",4,14,R_vYzpMeZSke1JnRT,"2,4",4,6,R_4MyqL5PdmGNL4g9,"2,3",5.833333333,51
R_3shJvNgQ5clMSzH,"2,4",6,1,R_WkUO16So3lvOONH,"2,4",4,6,R_3JyZGYQZ7PyC5Ku,"2,3",3.333333333,8
R_3dT9hazhkb02hG1,"2,4",3,9a,R_3iCPUJcGDpwpfNb,"2,4",4,100a,R_3JyZGYQZ7PyC5Ku,"2,3",3.333333333,9c
R_2cvkl03826M1GlA,"2,4",3,9a,R_31SJexmfhNxowyf,"2,4",4,9b,R_24cmIvSTyswwOqu,"2,3",2.0,9a
R_2tAshmgkmW0Z9mk,"2,4",3,9b,R_3j1mP7xVA3kUg5w,"2,4",4,6,R_1pyhDUEq2DX4JhA,"2,3",1.6666666669999999,9b
R_1o6lKpxUtQ5unEa,"2,4",5,5,R_DbNnW1ymW6yvZ1T,"2,4",5,6,R_1o4HIK0gCuWrh6E,"2,3",2.666666667,9c
R_1o6lKpxUtQ5unEa,"2,4",5,7,R_R95nQDk6XOxXzJD,"2,4",5,1,R_1Pd8mA8BwQ0lqgi,"2,3",3.5,9c
R_3fjUHlOpoggYFgz,"2,4",6,1,R_sFEv7cP65abj1C1,"2,4",5,6,R_es0PXQd9RurWtVL,"2,3",3.0,100a
R_3QJoWCaxr0xAEUg,"2,4",6,13,R_3pf2iQOqfbqJxo8,"2,4",5,7,R_22zSQ63MI2f2utF,"2,3",3.0,8
R_SIgl0SExZDt8AlX,"2,3",3,12b,R_RX0XKfRiHLfgBH3,"2,4",5,needs more info,R_1QuPvR4Uz8s32Mm,"2,3",3.666666667,12
R_1QaU1rtF6aZdE0Z,"2,3",3,9,R_1gMjsLb0TcnXgAZ,"2,4",5,9b,R_yDs5yHQu8l7VYhX,"2,3",4.0,16a
R_1QaU1rtF6aZdE0Z,"2,3",3,12,R_1GZf9WuOgN0sHsS,"2,4",5,4,R_yDs5yHQu8l7VYhX,"2,3",4.0,8
R_etUBwaoLC2aP9yF,"2,3",5,nan,R_1GZf9WuOgN0sHsS,"2,4",5,6,R_2TzzD3oacDGIHyw,"2,3",4.666666667,7
R_4MyqL5PdmGNL4g9,"2,3",2,8b,R_2aRfMTyUdOVSUzd,"2,4",5,100c,R_r8YWmyOG104dt7j,"2,3",4.333333333,100a
R_3JyZGYQZ7PyC5Ku,"2,3",6,1,R_3shJvNgQ5clMSzH,"2,4",5,6,R_3mm0Ng6KrIrQ62F,"2,3",5.0,100a
R_24cmIvSTyswwOqu,"2,3",3,9a,R_3dT9hazhkb02hG1,"2,4",5,4,R_xbk2QGkT6ZSCnTj,"2,3",3.0,100c
R_1pyhDUEq2DX4JhA,"2,3",2,9a,R_3dT9hazhkb02hG1,"2,4",5,9c,R_5vjrGfUKea5iSuR,"2,3",5.166666667,9b
R_1o4HIK0gCuWrh6E,"2,3",3,9a,R_3dT9hazhkb02hG1,"2,4",5,11,R_2BhyDn5lyIMZlcN,"2,3",3.5,9c
R_1Pd8mA8BwQ0lqgi,"2,3",3,8b,R_2cvkl03826M1GlA,"2,4",5,4,R_2aPs5JhDuYJw1fv,"2,3",2.166666667,15
R_es0PXQd9RurWtVL,"2,3",3,12b,R_2tAshmgkmW0Z9mk,"2,4",5,6,R_rqDSjsteJyqlRzb,"2,3",3.333333333,52a
R_22zSQ63MI2f2utF,"2,3",5,3,R_1o6lKpxUtQ5unEa,"2,4",5,51,R_saHyvb1z9pXgut3,"2,3",3.666666667,52a
R_1QuPvR4Uz8s32Mm,"2,3",5,2,R_3fjUHlOpoggYFgz,"2,4",6,7,R_bpx8izPY3jy3jeV,"2,3",4.0,52a
R_yDs5yHQu8l7VYhX,"2,3",6,2,R_3fjUHlOpoggYFgz,"2,4",6,9b,R_2XbcRZL4iztuk8o,"2,3",4.0,52a
R_2TzzD3oacDGIHyw,"2,3",5,12b,R_3fjUHlOpoggYFgz,"2,4",6,12,R_1rAiB57myrGUUOy,"2,3",4.666666667,16a
R_r8YWmyOG104dt7j,"2,3",4,100a,R_3QJoWCaxr0xAEUg,"2,4",6,4,R_1KlLJaWeWsi3mIm,"2,3",4.833333333,7
R_3mm0Ng6KrIrQ62F,"2,3",4,7,R_SIgl0SExZDt8AlX,"2,3",2,11,R_1fiU6406B5sP6O1,"2,3",5.0,18
R_xbk2QGkT6ZSCnTj,"2,3",3,9a,R_1QaU1rtF6aZdE0Z,"2,3",2,9b,R_26mqFmOIY1emkaE,"2,3",3.0,100c
R_5vjrGfUKea5iSuR,"2,3",3,8b,R_etUBwaoLC2aP9yF,"2,3",3,9b,R_248vKbXzTtpwAr7,"2,3",4.0,2
R_2BhyDn5lyIMZlcN,"2,3",3,8b,R_4MyqL5PdmGNL4g9,"2,3",3,11,R_9An8wKg9QpLv2Jb,"2,3",2.166666667,8
R_2aPs5JhDuYJw1fv,"2,3",6,3,R_3JyZGYQZ7PyC5Ku,"2,3",3,1,R_3neZQq86VToGoAH,"2,3",2.0,9b
R_rqDSjsteJyqlRzb,"2,3",5,5,R_24cmIvSTyswwOqu,"2,3",3,9a,R_3sBc1aX3fM4ACW9,"2,3",3.166666667,9c
R_saHyvb1z9pXgut3,"2,3",5,3,R_1pyhDUEq2DX4JhA,"2,3",3,6,R_2z5ZCGdlbQsb8r1,"2,3",4.0,needs more info
R_bpx8izPY3jy3jeV,"2,3",5,3,R_1o4HIK0gCuWrh6E,"2,3",3,9a,R_2wb5W1Zg4QmHcxl,"2,3",4.5,not enough info
R_2XbcRZL4iztuk8o,"2,3",6,3,R_1Pd8mA8BwQ0lqgi,"2,3",3,6,R_3illAON2R1oYgos,"2,3",4.0,16a
R_1rAiB57myrGUUOy,"2,3",3,12b,R_es0PXQd9RurWtVL,"2,3",4,8,R_2zwoxhHv6y2bgsX,"2,3",4.0,16b
R_1KlLJaWeWsi3mIm,"2,3",5,2,R_22zSQ63MI2f2utF,"2,3",4,4b,R_21yMLfUXzNTp7GC,"2,3",4.5,18
R_1fiU6406B5sP6O1,"2,3",6,2,R_22zSQ63MI2f2utF,"2,3",4,9b,R_0VZ6oBZTCIweEUh,"2,3",4.666666667,18
R_26mqFmOIY1emkaE,"2,3",6,1,R_1QuPvR4Uz8s32Mm,"2,3",4,100a,R_21t7bnzzvBAeubw,"2,3",5.5,16a
R_248vKbXzTtpwAr7,"2,3",6,1,R_yDs5yHQu8l7VYhX,"2,3",4,6,R_1gkKdoKeSmuPpz6,"2,3",5.0,100c
R_9An8wKg9QpLv2Jb,"2,3",5,8b,R_2TzzD3oacDGIHyw,"2,3",4,9b,R_3M68ppskicvmPT2,"2,3",6.0,7
R_3neZQq86VToGoAH,"2,3",5,9b,R_r8YWmyOG104dt7j,"2,3",4,100a,R_3hlrTWw2vSt6YjS,"2,3",4.166666667,9a
R_3sBc1aX3fM4ACW9,"2,3",5,8c,R_3mm0Ng6KrIrQ62F,"2,3",4,11,R_8IdDUeVrYkHbKKt,"2,3",4.0,needs more info
R_2z5ZCGdlbQsb8r1,"2,3",6,4,R_3mm0Ng6KrIrQ62F,"2,3",4,10,R_12JAoVpLCf3nZic,"2,3",4.0,not enough info
R_2wb5W1Zg4QmHcxl,"2,3",4,7,R_3mm0Ng6KrIrQ62F,"2,3",4,7,R_xrujjdBUWngZ42d,"2,3",5.166666667,16a
R_3illAON2R1oYgos,"2,3",6,2,R_xbk2QGkT6ZSCnTj,"2,3",4,100a,R_1hDO11q4p8FVmeV,"2,3",2.0,16a
R_2zwoxhHv6y2bgsX,"2,3",6,3,R_5vjrGfUKea5iSuR,"2,3",4,9c,R_2VQ0IjHruKpdedC,"2,2",1.0,9a
R_21yMLfUXzNTp7GC,"2,3",7,2,R_2BhyDn5lyIMZlcN,"2,3",4,6,R_3szUR6c2h5T1GGF,"2,2",3.333333333,17
R_0VZ6oBZTCIweEUh,"2,3",5,3,R_2aPs5JhDuYJw1fv,"2,3",5,100a,R_2DRYIZUGLLg4GO5,"2,2",4.333333333,12
R_21t7bnzzvBAeubw,"2,3",6,3,R_rqDSjsteJyqlRzb,"2,3",5,6,R_2bNltjqX75r0V5v,"2,2",2.666666667,9b
R_1gkKdoKeSmuPpz6,"2,3",5,3,R_saHyvb1z9pXgut3,"2,3",5,6,R_2ZJo5TbeiY0cyAB,"2,2",3.833333333,100b
R_3M68ppskicvmPT2,"2,3",7,7,R_bpx8izPY3jy3jeV,"2,3",5,5,R_1rlw8rBcQAlx76o,"2,2",3.166666667,12
R_3hlrTWw2vSt6YjS,"2,3",6,6c,R_2XbcRZL4iztuk8o,"2,3",5,9b,R_2a9Qbe5k6QU05nx,"2,2",2.666666667,52
R_8IdDUeVrYkHbKKt,"2,3",7,1,R_1rAiB57myrGUUOy,"2,3",5,10,R_2qEJVReNwIZ8uT6,"2,2",4.0,not enough info
R_12JAoVpLCf3nZic,"2,3",6,7,R_1KlLJaWeWsi3mIm,"2,3",5,6,R_25SlSoH86NeA9ZI,"2,2",3.0,16b
R_xrujjdBUWngZ42d,"2,3",7,3,R_1fiU6406B5sP6O1,"2,3",5,6,R_1Qll4RJaPL81rAd,"2,2",3.333333333,13
R_1hDO11q4p8FVmeV,"2,3",3,12,R_26mqFmOIY1emkaE,"2,3",5,100a,R_vqpoG87U5J7T7od,"2,2",3.666666667,18
R_2VQ0IjHruKpdedC,"2,2",1,9a,R_248vKbXzTtpwAr7,"2,3",5,7,R_2TT2EUOf0eXjXSs,"2,2",4.333333333,16b
R_3szUR6c2h5T1GGF,"2,2",4,15,R_9An8wKg9QpLv2Jb,"2,3",5,5,R_3hu9SX0cfKooOP2,"2,2",4.666666667,13a
R_2DRYIZUGLLg4GO5,"2,2",6,1,R_9An8wKg9QpLv2Jb,"2,3",5,6,R_2s5UGF4jmi37eIa,"2,2",5.0,7
R_2bNltjqX75r0V5v,"2,2",3,9a,R_3neZQq86VToGoAH,"2,3",5,100a,R_2fkBJTzcwQtUVAQ,"2,2",5.0,13
R_2ZJo5TbeiY0cyAB,"2,2",5,7,R_3sBc1aX3fM4ACW9,"2,3",5,6,R_1K76JNezYlS8M5v,"2,2",4.0,100a
R_1rlw8rBcQAlx76o,"2,2",4,9c,R_2z5ZCGdlbQsb8r1,"2,3",5,4,R_1obg7ep5pmo3OIc,"2,2",4.5,100a
R_2a9Qbe5k6QU05nx,"2,2",2,9a,R_2wb5W1Zg4QmHcxl,"2,3",5,7,R_1C2q4a4y1GEKzYr,"2,2",3.333333333,12
R_2qEJVReNwIZ8uT6,"2,2",6,7,R_2wb5W1Zg4QmHcxl,"2,3",5,10,R_DJjP2LaAkGD3jJ7,"2,2",4.0,16a
R_25SlSoH86NeA9ZI,"2,2",5,12b,R_2wb5W1Zg4QmHcxl,"2,3",5,11,R_1fkYVU3yoRjbewM,"2,2",4.333333333,16b
R_1Qll4RJaPL81rAd,"2,2",5,15,R_3illAON2R1oYgos,"2,3",6,6,R_10N2wBiOgWp3Ouk,"2,2",4.0,51
R_vqpoG87U5J7T7od,"2,2",5,5,R_2zwoxhHv6y2bgsX,"2,3",6,4,R_RRKJaArzEC4Qe77,"2,2",4.0,needs more info
R_2TT2EUOf0eXjXSs,"2,2",5,5,R_21yMLfUXzNTp7GC,"2,3",6,4,R_3gLz6moJ1D2s9qi,"2,2",3.0,16b
R_3hu9SX0cfKooOP2,"2,2",4,14a,R_0VZ6oBZTCIweEUh,"2,3",6,6,R_1I6lofCeUOsRGhJ,"2,2",3.0,100c
R_2s5UGF4jmi37eIa,"2,2",6,5,R_21t7bnzzvBAeubw,"2,3",6,6,R_1dfXjnOsOG42DiW,"2,2",4.0,18
R_2fkBJTzcwQtUVAQ,"2,2",6,5,R_1gkKdoKeSmuPpz6,"2,3",6,100a,R_2QozY0xB6zJ4CEP,"2,2",4.0,needs more info
R_1K76JNezYlS8M5v,"2,2",5,7,R_3M68ppskicvmPT2,"2,3",6,4,R_1lgxb2xK8Ju9jyq,"2,2",4.666666667,18
R_1obg7ep5pmo3OIc,"2,2",5,6d,R_3hlrTWw2vSt6YjS,"2,3",6,6,R_1lgxb2xK8Ju9jyq,"2,2",4.666666667,14
R_1C2q4a4y1GEKzYr,"2,2",3,12,R_8IdDUeVrYkHbKKt,"2,3",6,1,R_3sblojMwBb4nx8V,"2,2",4.666666667,5
R_DJjP2LaAkGD3jJ7,"2,2",4,1,R_8IdDUeVrYkHbKKt,"2,3",6,6,R_3r0VYKmjyVbFiOv,"2,2",4.833333333,16b
R_1fkYVU3yoRjbewM,"2,2",3,100,R_12JAoVpLCf3nZic,"2,3",6,6,R_O9wXy8ekJjWm6ml,"2,2",5.0,5
R_10N2wBiOgWp3Ouk,"2,2",5,6c,R_xrujjdBUWngZ42d,"2,3",7,4,R_2BfFNUXXFUjDn21,"2,2",5.5,16b
R_RRKJaArzEC4Qe77,"2,2",4,1,R_1hDO11q4p8FVmeV,"2,3",7,6,R_12x4fADN1I4RNT6,"2,2",6.0,5
R_RRKJaArzEC4Qe77,"2,2",4,14a,R_2VQ0IjHruKpdedC,"2,2",1,9a,R_2qqFniOIAwDTqvW,"2,2",6.333333333,51
R_3gLz6moJ1D2s9qi,"2,2",6,3,R_3szUR6c2h5T1GGF,"2,2",2,11,R_0k3mqgfAaxt7fpf,"2,2",7.0,5
R_1I6lofCeUOsRGhJ,"2,2",5,5,R_2DRYIZUGLLg4GO5,"2,2",2,1,R_3s052l3Nvnn9d3b,"2,2",4.5,100a
R_1dfXjnOsOG42DiW,"2,2",6,13,R_2bNltjqX75r0V5v,"2,2",2,13,R_1k1e3vqlkGCzI7Y,"2,2",5.0,100a
R_2QozY0xB6zJ4CEP,"2,2",7,4,R_2ZJo5TbeiY0cyAB,"2,2",3,6,R_1He5SWtXSFsOpLD,"2,2",5.5,16b
R_1lgxb2xK8Ju9jyq,"2,2",5,2,R_1rlw8rBcQAlx76o,"2,2",3,7,R_31m9Cofaf6YauUO,"2,2",5.666666667,16b
R_1lgxb2xK8Ju9jyq,"2,2",5,5,R_1rlw8rBcQAlx76o,"2,2",3,needs more info,R_pnHwEPF1BrQBJh7,"2,2",3.666666667,1
R_3sblojMwBb4nx8V,"2,2",6,5,R_2a9Qbe5k6QU05nx,"2,2",3,9c,R_pnHwEPF1BrQBJh7,"2,2",3.666666667,16b
R_3r0VYKmjyVbFiOv,"2,2",6,5,R_2qEJVReNwIZ8uT6,"2,2",3,5,R_1jdfpxc6Cn4FjVp,"2,2",4.0,5
R_O9wXy8ekJjWm6ml,"2,2",6,2,R_25SlSoH86NeA9ZI,"2,2",4,6,R_31Wv0VjT5lpWU77,"2,2",4.0,18
R_2BfFNUXXFUjDn21,"2,2",6,3,R_1Qll4RJaPL81rAd,"2,2",4,9a,R_2EmE0puQQsbjd5Z,"2,2",4.666666667,13
R_12x4fADN1I4RNT6,"2,2",6,3,R_vqpoG87U5J7T7od,"2,2",4,needs more info,R_2wKSL4xCl4tcDkD,"2,2",4.833333333,5
R_2qqFniOIAwDTqvW,"2,2",6,5,R_2TT2EUOf0eXjXSs,"2,2",4,4,R_3qarILoxj86ZOi8,"2,2",5.0,5
R_2qqFniOIAwDTqvW,"2,2",6,13,R_3hu9SX0cfKooOP2,"2,2",4,7,R_1zbqJZGIVDTw8ut,"2,2",5.0,16b
R_0k3mqgfAaxt7fpf,"2,2",7,5,R_2s5UGF4jmi37eIa,"2,2",4,10,R_2bVlICJ2E6QiHWY,"2,2",5.166666667,7
R_3s052l3Nvnn9d3b,"2,2",5,1,R_2fkBJTzcwQtUVAQ,"2,2",4,7,R_22PKJRs9ukXYsGx,"2,2",5.166666667,5
R_1k1e3vqlkGCzI7Y,"2,2",6,7,R_1K76JNezYlS8M5v,"2,2",4,100c,R_1hLIYHd2pw3CJqf,"2,2",4.833333333,100a
R_1He5SWtXSFsOpLD,"2,2",6,5,R_1obg7ep5pmo3OIc,"2,2",4,7,R_ufUQJt7YnSN1Y1r,"2,2",5.5,16b
R_31m9Cofaf6YauUO,"2,2",6,5,R_1C2q4a4y1GEKzYr,"2,2",4,6,R_3JfkX6FFQZBZune,"2,2",5.833333333,2
R_pnHwEPF1BrQBJh7,"2,2",6,5,R_DJjP2LaAkGD3jJ7,"2,2",4,6,R_1kSxfZcUHR6T1DG,"2,2",5.833333333,4
R_1jdfpxc6Cn4FjVp,"2,2",6,5,R_1fkYVU3yoRjbewM,"2,2",4,6,R_2s5Q77Zth28jCqZ,"2,2",4.833333333,5
R_31Wv0VjT5lpWU77,"2,2",7,5,R_10N2wBiOgWp3Ouk,"2,2",4,3,R_yUSpq2vntUxm1d7,"2,2",7.0,7
R_2EmE0puQQsbjd5Z,"2,2",6,5,R_10N2wBiOgWp3Ouk,"2,2",4,6,R_vNzvaigC3ad9acV,"2,2",4.5,13
R_2wKSL4xCl4tcDkD,"2,2",6,5,R_RRKJaArzEC4Qe77,"2,2",4,7,R_1luks4BS3Vdkin8,"2,2",5.166666667,51a
R_3qarILoxj86ZOi8,"2,2",7,3,R_3gLz6moJ1D2s9qi,"2,2",5,7,R_3n31NPzYqf1W2Wx,"2,1",3.333333333,100c
R_1zbqJZGIVDTw8ut,"2,2",6,5,R_1I6lofCeUOsRGhJ,"2,2",5,5,R_2zedc0onMlTeHQr,"2,1",1.8333333330000001,9b
R_2bVlICJ2E6QiHWY,"2,2",6,13,R_1dfXjnOsOG42DiW,"2,2",5,4,R_3NDJeKfzkjzb91L,"2,1",4.666666667,13
R_22PKJRs9ukXYsGx,"2,2",7,5,R_2QozY0xB6zJ4CEP,"2,2",5,6,R_xnkNP8P1Pk1vxAZ,"2,1",4.666666667,13
R_1hLIYHd2pw3CJqf,"2,2",5,1,R_2QozY0xB6zJ4CEP,"2,2",5,9a,R_9t7W4ZJxkddSPPH,"2,1",3.5,100c
R_ufUQJt7YnSN1Y1r,"2,2",6,3,R_1lgxb2xK8Ju9jyq,"2,2",5,9c,R_3q7ffbLcOInpaQO,"2,1",5.833333333,3
R_ufUQJt7YnSN1Y1r,"2,2",6,5,R_1lgxb2xK8Ju9jyq,"2,2",5,18,R_2CUsW5ANEOO32Id,"2,1",4.0,needs more info
